project_id,mp_name,house,state,constituency,elected_or_nominated,district,area,project_type,recommendation_start_date,expected_sanction_date,snapshot_date,duration_days,sanctioned_amount_inr,released_amount_inr,expenditure_amount_inr,payment_count,physical_progress_pct,expected_progress_pct,delay_days,cost_deviation_pct,completion_status,description,duplicate_group_id,mp_allocated_amount_inr,state_2016_17_sanctioned_crore,state_2016_17_works,state_2018_19_sanctioned_crore,state_2018_19_works,state_2019_20_sanctioned_crore,state_2019_20_works,state_2019_20_expenditure_crore,state_2019_20_completed_works,fund_utilization_pct,unspent_amount_inr,unspent_ratio,progress_gap_pct,peer_cost_zscore,peer_progress_zscore,completion_efficiency_score,mp_completion_efficiency_avg,state_completion_efficiency_avg,payment_velocity_per_30d,early_payment_share,sanction_to_release_days,recommendation_to_sanction_days,vendor_id,latitude,longitude,geo_source,is_anomaly,anomaly_type
MPLADS-07967,CRPatil,Lok Sabha,Gujarat,NAVSARI,Elected MP,District-38,Block-28,Drinking Water,2019-11-19,2020-02-13,2024-03-31,368,222430.35,203679.62,183000.06,5,76.25,94.42,1074,-17.73,In Progress,"Drinking water supply and handpump at Block-28, District-38, Gujarat",,186000000,196.07,8205,169.87,6281,282.79,11351,135.47,4844,82.27,39430.29,0.1773,18.17,0.8996,0.462,76.25,70.8,64.81,0.4076,0.2908,53,86,VEND-SYN-0180,10.938818,71.158717,synthetic_placeholder,0,none
MPLADS-07968,CAPTAIN BRIJESH CHOWTA,Lok Sabha,Karnataka,DAKSHINA KANNADA,Elected MP,District-07,Ward-31,Bridge/Culvert,2021-07-20,2021-09-24,2024-03-31,683,989728.53,904185.77,599428.33,2,70.1,51.3,272,-39.44,In Progress,"Bridge, culvert and connectivity work at Ward-31, District-07, Karnataka",,49000000,180.29,3322,207.73,4002,219.29,3307,107.57,1719,60.56,390300.2,0.3944,-18.8,-0.2322,0.1907,70.1,61.77,65.61,0.0878,0.1848,32,66,VEND-SYN-0291,14.555408,82.947859,synthetic_placeholder,0,none
MPLADS-07969,ARUN GOVIL,Lok Sabha,Uttar Pradesh,MEERUT,Elected MP,District-35,Town-36,Drinking Water,2018-06-01,2018-07-02,2024-03-31,679,295642.68,251344.85,156208.52,1,29.81,53.29,1385,-47.16,In Progress,"Drinking water supply and handpump at Town-36, District-35, Uttar Pradesh",,196000000,503.59,13244,483.89,17216,920.88,21703,236.7,8304,52.84,139434.16,0.4716,23.48,-0.7086,-1.5092,29.81,65.71,64.94,0.0442,0.2129,14,31,VEND-SYN-0307,15.995738,93.390625,synthetic_placeholder,0,none
MPLADS-07970,GENIBEN NAGAJI THAKOR,Lok Sabha,Gujarat,BANASKANTHA,Elected MP,District-57,Village-29,Road Construction,2019-05-05,2019-05-27,2024-03-31,389,215877.51,171124.11,104965.25,4,83.33,89.44,1332,-51.38,In Progress,"Road construction and repair at Village-29, District-57, Gujarat",,277000000,196.07,8205,169.87,6281,282.79,11351,135.47,4844,48.62,110912.26,0.5138,6.11,-0.9787,0.8253,83.33,66.4,64.81,0.3085,0.0767,67,22,VEND-SYN-0885,31.744137,83.535487,synthetic_placeholder,0,none
MPLADS-07971,DRDHARAMVIRA GANDHI,Lok Sabha,Punjab,PATIALA,Elected MP,District-30,Block-33,Road Construction,2019-06-01,2019-10-10,2024-03-31,535,887980.88,678098.73,364685.79,3,21.98,55.44,1093,-58.93,In Progress,"Road construction and repair at Block-33, District-30, Punjab",,89248285,111.48,3575,88.12,5838,109.32,4158,33.67,1722,41.07,523295.09,0.5893,33.46,-1.3311,-1.4515,21.98,63.94,64.66,0.1682,0.3302,83,131,VEND-SYN-0605,16.312176,72.28216,synthetic_placeholder,1,rule_flagged_other
MPLADS-07972,DR. MANSUKH MANDAVIYA,Lok Sabha,Gujarat,PORBANDAR,Elected MP,District-37,Gram Panchayat-11,Community Hall,2020-08-18,2020-10-14,2024-03-31,362,332706.52,313905.31,257459.33,2,59.4,83.27,902,-22.62,In Progress,"Community hall and public building at Gram Panchayat-11, District-37, Gujarat",,170000000,196.07,8205,169.87,6281,282.79,11351,135.47,4844,77.38,75247.19,0.2262,23.87,0.5293,-0.2788,59.4,61.95,64.81,0.1657,0.3233,94,57,VEND-SYN-0335,24.839952,74.28827,synthetic_placeholder,0,none
MPLADS-07973,Synthetic Rajya Sabha MP 371,Rajya Sabha,Jammu and Kashmir,Rajya_Sabha,Elected MP,District-20,Ward-11,Park Development,2022-07-20,2022-08-23,2024-03-31,244,345656.42,262600.38,214726.62,4,49.96,65.57,345,-37.88,In Progress,"Park, playground and open space at Ward-11, District-20, Jammu and Kashmir",,49000000,41.22,1224,46.38,1526,60.84,1324,28.53,985,62.12,130929.8,0.3788,15.61,-0.0817,-0.5937,49.96,49.96,65.5,0.4918,0.4086,108,34,VEND-SYN-0796,15.229028,72.225059,synthetic_placeholder,0,none
MPLADS-07974,CHARANJIT SINGH CHANNI,Lok Sabha,Punjab,JALANDHAR(SC),Elected MP,District-44,Gram Panchayat-27,School Infrastructure,2019-01-24,2019-05-22,2024-03-31,666,237551.16,220350.81,166366.89,2,58.77,45.0,1032,-29.97,In Progress,"Construction or repair of school infrastructure at Gram Panchayat-27, District-44, Punjab",,98000000,111.48,3575,88.12,5838,109.32,4158,33.67,1722,70.03,71184.27,0.2997,-13.77,0.2804,-0.221,58.77,67.45,64.66,0.0901,0.2672,47,118,VEND-SYN-0546,15.962998,96.877702,synthetic_placeholder,0,none
MPLADS-07975,JAGADISH SHETTAR,Lok Sabha,Karnataka,BELGAUM,Elected MP,District-36,Block-18,Community Hall,2022-01-17,2022-04-12,2024-03-31,550,909767.07,827466.25,555069.37,7,63.83,49.8,139,-38.99,In Progress,"Community hall and public building at Block-18, District-36, Karnataka",,49000000,180.29,3322,207.73,4002,219.29,3307,107.57,1719,61.01,354697.7,0.3899,-14.03,-0.3559,0.0959,63.83,65.91,65.61,0.3818,0.392,89,85,VEND-SYN-0315,12.193642,69.820797,synthetic_placeholder,0,none
MPLADS-07976,DR RANISRIKUMAR,Lok Sabha,Tamil Nadu,TENKASI(SC),Elected MP,District-73,Village-39,Road Construction,2022-03-30,2022-05-10,2024-03-31,606,587149.6,521784.71,418406.33,7,52.11,55.16,97,-28.74,In Progress,"Road construction and repair at Village-39, District-73, Tamil Nadu",,98000000,289.02,4961,317.54,3300,353.91,4916,220.21,2414,71.26,168743.27,0.2874,3.05,0.2677,-0.6185,52.11,61.81,65.28,0.3465,0.3586,95,41,VEND-SYN-0801,20.10811,90.878911,synthetic_placeholder,0,none
MPLADS-07977,BIBHU PRASAD TARAI,Lok Sabha,Odisha,JAGATSINGHPUR(SC),Elected MP,District-54,Gram Panchayat-1,School Infrastructure,2022-06-04,2022-07-17,2024-03-31,220,261994.81,238067.29,237033.39,2,72.98,88.19,447,-9.53,In Progress,"Construction or repair of school infrastructure at Gram Panchayat-1, District-54, Odisha",,245000000,172.51,7669,143.98,4897,164.76,7917,63.86,3138,90.47,24961.42,0.0953,15.21,1.525,0.3727,72.98,65.85,65.15,0.2727,0.3159,11,43,VEND-SYN-0909,17.23599,94.854649,synthetic_placeholder,0,none
MPLADS-07978,C.M.RAMESH,Lok Sabha,Andhra Pradesh,ANAKAPALLE,Elected MP,District-63,Village-11,Road Construction,2023-06-08,2023-09-18,2024-03-31,173,636462.04,478164.88,305744.11,3,100,81.0,0,-51.96,Completed,"Road construction and repair at Village-11, District-63, Andhra Pradesh",,266000000,172.8,5206,184.04,4780,202.26,3888,116.04,3542,48.04,330717.93,0.5196,-19.0,-0.8901,1.414,100,67.79,66.5,0.5202,0.0952,106,102,VEND-SYN-0109,30.942743,83.482402,synthetic_placeholder,0,none
MPLADS-07979,"DR. M.P ABDUSSAMAD SAM,",Lok Sabha,Kerala,PONNANI,Elected MP,District-58,Ward-6,Health Centre,2020-06-12,2020-09-08,2024-03-31,685,576097.63,537066.03,187349.21,6,0.34,99.3,651,-67.48,In Progress,"Primary health centre and medical facility at Ward-6, District-58, Kerala",,266000000,159.59,2352,137.71,2064,205.07,2477,110.79,1991,32.52,388748.42,0.6748,98.96,-1.771,-3.0745,0.34,65.19,65.2,0.2628,0.1655,111,88,VEND-SYN-0622,21.071632,77.31413,synthetic_placeholder,1,fund_unutilized
MPLADS-07980,JaiPrakash,Lok Sabha,Uttar Pradesh,HARDOI (SC),Elected MP,District-37,Village-26,Park Development,2022-09-28,2022-11-23,2024-03-31,254,825961.15,612886.79,387114.5,1,73.47,73.07,203,-53.13,In Progress,"Park, playground and open space at Village-26, District-37, Uttar Pradesh",,147000000,503.59,13244,483.89,17216,920.88,21703,236.7,8304,46.87,438846.65,0.5313,-0.4,-1.099,0.3337,73.47,63.42,64.94,0.1181,0.5632,92,56,VEND-SYN-0458,33.033294,91.641785,synthetic_placeholder,0,none
MPLADS-07981,BALABHADRA MAJHI,Lok Sabha,Odisha,NABARANGPUR(ST),Elected MP,District-72,Village-8,Health Centre,2018-11-22,2018-12-25,2024-03-31,246,351277.62,339657.21,338803.16,2,92.72,87.01,1654,-3.55,In Progress,"Primary health centre and medical facility at Village-8, District-72, Odisha",,186000000,172.51,7669,143.98,4897,164.76,7917,63.86,3138,96.45,12474.46,0.0355,-5.71,1.7638,1.1387,92.72,63.96,65.15,0.2439,0.4782,10,33,VEND-SYN-0742,22.540366,74.745463,synthetic_placeholder,0,none
MPLADS-07982,DRKALGE SHIVAJI BANDAP¥,Lok Sabha,Maharashtra,LATUR(SC),Elected MP,District-70,Block-17,Sanitation,2022-12-30,2023-05-21,2024-03-31,428,1193128.69,984350.1,834931.24,5,73.66,48.03,0,-30.02,In Progress,"Community sanitation and drainage at Block-17, District-70, Maharashtra",,245000000,304.37,6075,302.47,5787,393.02,5962,247.67,5458,69.98,358197.45,0.3002,-25.63,0.208,0.4016,73.66,68.99,65.03,0.3505,0.3548,70,142,VEND-SYN-0166,19.059592,89.944797,synthetic_placeholder,0,none
MPLADS-07983,Anurag Sharma,Lok Sabha,Uttar Pradesh,JHANSI,Elected MP,District-61,Town-45,Bridge/Culvert,2023-06-26,2023-08-25,2024-03-31,129,408663.53,334410.72,243691.58,6,66.79,69.02,118,-40.37,In Progress,"Bridge, culvert and connectivity work at Town-45, District-61, Uttar Pradesh",,123000000,503.59,13244,483.89,17216,920.88,21703,236.7,8304,59.63,164971.95,0.4037,2.23,-0.3618,0.1011,66.79,65.94,64.94,1.3953,0.4273,118,60,VEND-SYN-0486,14.840031,73.443843,synthetic_placeholder,0,none
MPLADS-07984,DHAVAL LAXMANBHAI PATE,Lok Sabha,Gujarat,VALSAD(ST),Elected MP,District-53,Gram Panchayat-37,Bridge/Culvert,2023-08-07,2023-11-06,2024-03-31,657,291480.09,258786.31,229824.94,3,32.9,49.75,0,-21.15,In Progress,"Bridge, culvert and connectivity work at Gram Panchayat-37, District-53, Gujarat",,89248285,196.07,8205,169.87,6281,282.79,11351,135.47,4844,78.85,61655.15,0.2115,16.85,0.694,-1.2205,32.9,65.03,64.81,0.137,0.367,10,91,VEND-SYN-0355,13.324811,89.621556,synthetic_placeholder,0,none
MPLADS-07985,Jaswantsinh Sumanbhai Bha,Lok Sabha,Gujarat,DAHOD(ST),Elected MP,District-29,Gram Panchayat-20,Sanitation,2022-03-07,2022-04-05,2024-03-31,537,276072.28,248054.1,207714.08,6,42.65,53.2,181,-24.76,In Progress,"Community sanitation and drainage at Gram Panchayat-20, District-29, Gujarat",,196000000,196.07,8205,169.87,6281,282.79,11351,135.47,4844,75.24,68358.2,0.2476,10.55,0.4769,-0.9847,42.65,62.95,64.81,0.3352,0.1412,103,29,VEND-SYN-0562,13.058115,68.021118,synthetic_placeholder,0,none
MPLADS-07986,GANAPATHY RAJKUMARP,Lok Sabha,Tamil Nadu,COIMBATORE,Elected MP,District-62,Gram Panchayat-39,Street Lighting,2023-10-18,2023-11-06,2024-03-31,686,722249.61,720765.46,122271.54,5,11.74,58.53,0,-83.07,In Progress,"Street lighting and electrification at Gram Panchayat-39, District-62, Tamil Nadu",,123000000,289.02,4961,317.54,3300,353.91,4916,220.21,2414,16.93,599978.07,0.8307,46.79,-2.3637,-2.0864,11.74,64.19,65.28,0.2187,0.1661,107,19,VEND-SYN-0264,28.251027,91.02039,synthetic_placeholder,1,fund_unutilized
MPLADS-07987,BALRAM NAIK PORIKA,Lok Sabha,Telangana,MAHABUBABAD,Elected MP,District-40,Block-36,Bridge/Culvert,2019-11-30,2020-03-26,2024-03-31,181,650440.1,638469.06,351169.84,3,72.99,95.92,1292,-46.01,In Progress,"Bridge, culvert and connectivity work at Block-36, District-40, Telangana",,49000000,102.38,3455,124.28,3839,104.59,3331,68.12,2195,53.99,299270.26,0.4601,22.93,-0.6945,0.4689,72.99,64.06,64.53,0.4972,0.6846,34,117,VEND-SYN-0670,13.642054,84.007749,synthetic_placeholder,0,none
MPLADS-07988,IMRAN MASOOD,Lok Sabha,Uttar Pradesh,SAHARANPUR,Elected MP,District-63,Village-22,School Infrastructure,2019-08-27,2019-10-29,2024-03-31,305,277169.59,248357.86,238727.95,5,98.86,99.62,1369,-13.87,Completed,"Construction or repair of school infrastructure at Village-22, District-63, Uttar Pradesh",,170000000,503.59,13244,483.89,17216,920.88,21703,236.7,8304,86.13,38441.64,0.1387,0.76,1.1464,1.3819,98.86,67.38,64.94,0.4918,0.2015,37,63,VEND-SYN-0893,11.384581,68.24776,synthetic_placeholder,0,none
MPLADS-07989,"DR. M.P ABDUSSAMAD SAM,",Lok Sabha,Kerala,PONNANI,Elected MP,District-37,Town-35,Bridge/Culvert,2021-02-21,2021-05-18,2024-03-31,371,1004773.34,819035.71,704242.63,7,69.34,75.44,714,-29.91,In Progress,"Bridge, culvert and connectivity work at Town-35, District-37, Kerala",,245000000,159.59,2352,137.71,2064,205.07,2477,110.79,1991,70.09,300530.71,0.2991,6.1,0.1292,0.3574,69.34,65.19,65.2,0.566,0.1872,117,86,VEND-SYN-0037,32.950075,68.935189,synthetic_placeholder,0,none
MPLADS-07990,BAIAYANT PANDA,Lok Sabha,Odisha,KENDRAPARA,Elected MP,District-21,Gram Panchayat-2,Drinking Water,2022-10-14,2023-02-01,2024-03-31,139,202739.85,173385.66,167785.23,5,85.77,86.73,285,-17.24,In Progress,"Drinking water supply and handpump at Gram Panchayat-2, District-21, Odisha",,266000000,172.51,7669,143.98,4897,164.76,7917,63.86,3138,82.76,34954.62,0.1724,0.96,0.7612,0.791,85.77,64.48,65.15,1.0791,0.401,58,110,VEND-SYN-0124,13.165658,95.695142,synthetic_placeholder,0,none
MPLADS-07991,AdvAdoor Prakash,Lok Sabha,Kerala,ATTINGAL,Elected MP,District-69,Gram Panchayat-38,Street Lighting,2023-11-27,2024-02-18,2024-03-31,462,1287893.51,1217931.23,1423709.57,2,38.43,72.56,0,10.55,In Progress,"Street lighting and electrification at Gram Panchayat-38, District-69, Kerala",,266000000,159.59,2352,137.71,2064,205.07,2477,110.79,1991,110.55,0,0.0,34.13,2.6571,-1.164,35.27,66.39,65.2,0.1299,0.3634,82,83,VEND-SYN-0369,12.774902,73.132691,synthetic_placeholder,1,cost_overrun
MPLADS-07992,Ashok Kumar Rawat,Lok Sabha,Uttar Pradesh,MISRIKH(SC),Elected MP,District-07,Block-16,School Infrastructure,2018-12-22,2019-01-11,2024-03-31,472,316731.59,253662.2,229421.73,6,23.31,53.05,1450,-27.57,In Progress,"Construction or repair of school infrastructure at Block-16, District-07, Uttar Pradesh",,277000000,503.59,13244,483.89,17216,920.88,21703,236.7,8304,72.43,87309.86,0.2757,29.74,0.3941,-1.6723,23.31,62.92,64.94,0.3814,0.3066,114,20,VEND-SYN-0928,24.219175,72.580076,synthetic_placeholder,1,rule_flagged_other
MPLADS-07993,Dr Jayanta Kumar Roy,Lok Sabha,West Bengal,JALPAIGURI(SC),Elected MP,District-27,Town-22,Road Construction,2022-06-27,2022-10-23,2024-03-31,652,470932.4,364661.13,258177.74,1,79.5,79.03,0,-45.18,In Progress,"Road construction and repair at Town-22, District-27, West Bengal",,196000000,304.34,4704,338.39,4752,347.82,5151,123.1,2613,54.82,212754.66,0.4518,-0.47,-0.6214,0.6311,79.5,64.14,65.23,0.046,0.2266,79,118,VEND-SYN-0485,11.336563,75.653409,synthetic_placeholder,0,none
MPLADS-07994,CHHATRA PAL SINGH GANC,Lok Sabha,Uttar Pradesh,BAREILLY,Elected MP,District-63,Block-7,Community Hall,2020-12-05,2021-04-10,2024-03-31,696,431088.94,381355.45,226972.77,2,100,69.39,422,-47.35,Completed,"Community hall and public building at Block-7, District-63, Uttar Pradesh",,147000000,503.59,13244,483.89,17216,920.88,21703,236.7,8304,52.65,204116.17,0.4735,-30.61,-0.7594,1.4524,100,64.24,64.94,0.0862,0.2412,23,126,VEND-SYN-0940,15.674064,87.930297,synthetic_placeholder,0,none
MPLADS-07995,Appalanaidu Kalisetti,Lok Sabha,Andhra Pradesh,VIZIANAGARAM,Elected MP,District-69,Village-15,Road Construction,2019-12-16,2020-02-11,2024-03-31,214,586523.94,502532.02,498229.77,7,63.14,64.39,1282,-15.05,In Progress,"Road construction and repair at Village-15, District-69, Andhra Pradesh",,277000000,172.8,5206,184.04,4780,202.26,3888,116.04,3542,84.95,88294.17,0.1505,1.25,1.0681,-0.1169,63.14,66.16,66.5,0.9813,0.533,106,57,VEND-SYN-0590,23.764819,77.296803,synthetic_placeholder,0,none
MPLADS-07996,BUNTY VIVEK SAHU,Lok Sabha,Madhya Pradesh,CHHINDWARA,Elected MP,District-68,Gram Panchayat-14,Park Development,2020-08-22,2020-12-31,2024-03-31,534,191774.15,155022.2,151949.77,7,84.34,79.14,625,-20.77,In Progress,"Park, playground and open space at Gram Panchayat-14, District-68, Madhya Pradesh",,186000000,204.36,6032,215.52,6353,239.56,7587,120.02,4586,79.23,39824.38,0.2077,-5.2,0.6183,0.7558,84.34,68.81,64.56,0.3933,0.2782,72,131,VEND-SYN-0685,16.279461,78.544373,synthetic_placeholder,0,none
MPLADS-07997,ATULGARG,Lok Sabha,Uttar Pradesh,GHAZIABAD,Elected MP,District-59,Block-5,Street Lighting,2023-08-13,2023-09-15,2024-03-31,245,590966.33,551729.34,359170.7,6,99.86,87.12,0,-39.22,Completed,"Street lighting and electrification at Block-5, District-59, Uttar Pradesh",,196000000,503.59,13244,483.89,17216,920.88,21703,236.7,8304,60.78,231795.63,0.3922,-12.74,-0.2412,1.4784,99.86,66.34,64.94,0.7347,0.4334,32,33,VEND-SYN-0428,34.625257,78.100821,synthetic_placeholder,0,none
MPLADS-07998,AbuTaher Khan,Lok Sabha,West Bengal,MURSHIDABAD,Elected MP,District-56,Ward-7,Street Lighting,2022-07-21,2022-10-25,2024-03-31,656,717469.89,668998.62,508564.69,1,80.75,79.68,0,-29.12,In Progress,"Street lighting and electrification at Ward-7, District-56, West Bengal",,89248285,304.34,4704,338.39,4752,347.82,5151,123.1,2613,70.88,208905.2,0.2912,-1.07,0.2193,0.6538,80.75,69.69,65.23,0.0457,0.2092,53,96,VEND-SYN-0101,34.985848,83.781725,synthetic_placeholder,0,none
MPLADS-07999,HARENDRA SINGHMALIK,Lok Sabha,Uttar Pradesh,MUZAFFARNAGAR,Elected MP,District-51,Block-35,Street Lighting,2022-11-26,2023-03-09,2024-03-31,678,829844.17,828894.46,717487.09,7,67.01,73.49,0,-13.54,In Progress,"Street lighting and electrification at Block-35, District-51, Uttar Pradesh",,73500000,503.59,13244,483.89,17216,920.88,21703,236.7,8304,86.46,112357.08,0.1354,6.48,1.308,0.0788,67.01,67.47,64.94,0.3097,0.1026,23,103,VEND-SYN-0770,24.998255,68.130579,synthetic_placeholder,0,none
MPLADS-08000,D Ravikumar,Lok Sabha,Tamil Nadu,VILUPPURAM(SC),Elected MP,District-48,Gram Panchayat-6,Bridge/Culvert,2023-03-24,2023-04-20,2024-03-31,701,1464462.57,1408944.98,1182756.27,1,100,85.39,0,-19.24,Completed,"Bridge, culvert and connectivity work at Gram Panchayat-6, District-48, Tamil Nadu",,196000000,289.02,4961,317.54,3300,353.91,4916,220.21,2414,80.76,281706.3,0.1924,-14.61,1.0395,1.5049,100,66.5,65.28,0.0428,0.348,33,27,VEND-SYN-0343,14.773204,94.759969,synthetic_placeholder,0,none
MPLADS-08001,BUNTY VIVEK SAHU,Lok Sabha,Madhya Pradesh,CHHINDWARA,Elected MP,District-31,Block-25,Road Construction,2020-09-09,2020-11-02,2024-03-31,600,278582.9,221324.53,225751.02,1,87.62,69.07,713,-18.96,In Progress,"Road construction and repair at Block-25, District-31, Madhya Pradesh",,266000000,204.36,6032,215.52,6353,239.56,7587,120.02,4586,81.04,52831.88,0.1896,-18.55,0.925,0.911,87.62,68.81,64.56,0.05,0.2611,69,54,VEND-SYN-0763,27.659687,77.180504,synthetic_placeholder,0,none
MPLADS-08002,Bhola Singh,Lok Sabha,Uttar Pradesh,BULANDSHAHR(SC),Elected MP,District-47,Town-45,Health Centre,2019-05-07,2019-05-30,2024-03-31,603,753455.22,542588.13,292136.87,1,43.74,65.17,1187,-61.23,In Progress,"Primary health centre and medical facility at Town-45, District-47, Uttar Pradesh",,123000000,503.59,13244,483.89,17216,920.88,21703,236.7,8304,38.77,461318.35,0.6123,21.43,-1.5665,-0.8982,43.74,65.75,64.94,0.0498,0.3136,116,23,VEND-SYN-0709,20.618813,96.153933,synthetic_placeholder,1,rule_flagged_other
MPLADS-08003,Bidyut Baran Mahato,Lok Sabha,Jharkhand,JAMSHEDPUR,Elected MP,District-61,Town-15,Park Development,2023-09-28,2023-12-20,2024-03-31,557,601519.71,568349.18,886340.08,7,80.31,82.37,0,47.35,In Progress,"Park, playground and open space at Town-15, District-61, Jharkhand",,235000000,102.89,2777,84.66,2262,108.61,2766,49.14,1179,147.35,0,0.0,2.06,3.655,0.6264,66.11,64.69,65.38,0.377,0.2585,59,83,VEND-SYN-0841,14.859049,85.945697,synthetic_placeholder,1,cost_overrun
MPLADS-08004,Gyaneshwar Patil,Lok Sabha,Madhya Pradesh,KHANDWA,Elected MP,District-74,Gram Panchayat-1,Drinking Water,2020-10-05,2021-01-17,2024-03-31,365,548246.5,493883.86,291724.91,7,100,94.67,814,-46.79,Completed,"Drinking water supply and handpump at Gram Panchayat-1, District-74, Madhya Pradesh",,277000000,204.36,6032,215.52,6353,239.56,7587,120.02,4586,53.21,256521.59,0.4679,-5.33,-0.6846,1.4268,100,63.28,64.56,0.5753,0.2714,27,104,VEND-SYN-0030,19.856648,90.974523,synthetic_placeholder,0,none
MPLADS-08005,Synthetic Lok Sabha MP 403,Lok Sabha,Nagaland,Nagaland_05,Elected MP,District-15,Gram Panchayat-11,Sanitation,2022-06-15,2022-08-05,2024-03-31,312,2546635.44,2178604.98,1251393.91,2,50.01,53.57,281,-50.86,In Progress,"Community sanitation and drainage at Gram Panchayat-11, District-15, Nagaland",,266000000,11.04,32,12.68,75,7.5,35,4.89,32,49.14,1295241.53,0.5086,3.56,-1.0766,-0.4232,50.01,60.06,69.44,0.1923,0.2333,118,51,VEND-SYN-0393,14.289629,93.010063,synthetic_placeholder,0,none
MPLADS-08006,Ganesan Selvam,Lok Sabha,Tamil Nadu,KANCHEEPURAM(SC),Elected MP,District-42,Village-17,School Infrastructure,2021-10-28,2021-12-14,2024-03-31,303,513851.36,459033.11,439701.74,2,69.41,61.77,523,-14.43,In Progress,"Construction or repair of school infrastructure at Village-17, District-42, Tamil Nadu",,245000000,289.02,4961,317.54,3300,353.91,4916,220.21,2414,85.57,74149.62,0.1443,-7.64,1.1714,0.15,69.41,66.2,65.28,0.198,0.3828,33,47,VEND-SYN-0540,8.552997,70.590028,synthetic_placeholder,0,none
MPLADS-08007,CHANDRA SHEKHAR,Lok Sabha,Uttar Pradesh,NAGINA(SC),Elected MP,District-12,Gram Panchayat-22,Bridge/Culvert,2018-12-28,2019-01-25,2024-03-31,455,193146.63,172394.59,141319.13,4,94.73,93.05,1424,-26.83,In Progress,"Bridge, culvert and connectivity work at Gram Panchayat-22, District-12, Uttar Pradesh",,277000000,503.59,13244,483.89,17216,920.88,21703,236.7,8304,73.17,51827.5,0.2683,-1.68,0.3893,1.242,94.73,64.43,64.94,0.2637,0.4091,70,28,VEND-SYN-0361,18.449291,84.333509,synthetic_placeholder,0,none
MPLADS-08008,JASHUBHAI BHILUBHAI RATI,Lok Sabha,Gujarat,CHHOTA UDAIPUR(ST),Elected MP,District-43,Block-19,Sanitation,2019-02-17,2019-04-07,2024-03-31,351,266621.94,220064.2,209682.4,4,75.43,49.47,1466,-21.36,In Progress,"Community sanitation and drainage at Block-19, District-43, Gujarat",,49000000,196.07,8205,169.87,6281,282.79,11351,135.47,4844,78.64,56939.54,0.2136,-25.96,0.6715,0.3287,75.43,66.37,64.81,0.3419,0.5625,58,49,VEND-SYN-0933,30.264835,86.171375,synthetic_placeholder,0,none
MPLADS-08009,Gyaneshwar Patil,Lok Sabha,Madhya Pradesh,KHANDWA,Elected MP,District-29,Ward-41,School Infrastructure,2021-01-02,2021-05-05,2024-03-31,276,328054.8,258924.21,140940.36,3,54.92,73.81,794,-57.04,In Progress,"Construction or repair of school infrastructure at Ward-41, District-29, Madhya Pradesh",,266000000,204.36,6032,215.52,6353,239.56,7587,120.02,4586,42.96,187114.44,0.5704,18.89,-1.3376,-0.3341,54.92,63.28,64.56,0.3261,0.3524,92,123,VEND-SYN-0403,29.490701,68.711608,synthetic_placeholder,0,none
MPLADS-08010,E.TUKARAM,Lok Sabha,Karnataka,BELLARY(ST),Elected MP,District-28,Block-39,Health Centre,2021-07-25,2021-12-14,2024-03-31,351,434232.21,430826.23,130433.32,1,3.17,84.91,501,-69.96,Stalled,"Primary health centre and medical facility at Block-39, District-28, Karnataka",,147000000,180.29,3322,207.73,4002,219.29,3307,107.57,1719,30.04,303798.89,0.6996,81.74,-2.1147,-2.5704,3.17,67.66,65.61,0.0855,0.1276,112,142,VEND-SYN-0248,8.00778,81.00096,synthetic_placeholder,1,stalled_work
